steamAppId,gameName,cost,quantity,enabled,createdAt,firstSeen,lastSeen
2376951,[DLC] Turbo Golf Racing: Space Explorers Galactic,106260,1,true,2026-02-13T18:43:21.605Z,2026-03-05T21:51:02.545Z,2026-03-30T00:00:23.106Z
1272840,[EU ONLY] Dordogne,56120,2,true,2026-03-15T09:31:52.051Z,2026-03-15T10:00:18.285Z,2026-03-30T00:00:23.106Z
1793170,[EU ONLY] Racine,31008,2,true,2026-03-15T09:32:56.462Z,2026-03-15T10:00:18.285Z,2026-03-30T00:00:23.106Z
924970,[US/CA ONLY!] Back 4 Blood,36740,2,true,2026-03-17T14:55:23.220Z,2026-03-17T15:00:30.471Z,2026-03-30T00:00:23.106Z
1486920,[US/CA ONLY] Tempest Rising,545216,0,false,2026-03-26T19:52:48.738Z,2026-03-26T20:00:23.781Z,2026-03-30T00:00:23.106Z
2525380,[US/CA ONLY] Tomb Raider IV-VI Remastered,37640,2,true,2026-03-14T17:26:36.731Z,2026-03-14T18:00:33.340Z,2026-03-30T00:00:23.106Z
1356140,112 Operator - Call Editor,32000,1,true,2025-10-31T06:43:48.440Z,2026-03-05T21:51:02.545Z,2026-03-30T00:00:23.106Z
1467920,A Guidebook of Babel,25760,0,false,2026-03-20T23:37:42.638Z,2026-03-21T00:00:38.527Z,2026-03-21T13:00:30.384Z
366760,Adorables,41780,1,true,2026-01-06T17:21:00.550Z,2026-03-05T21:51:02.545Z,2026-03-30T00:00:23.106Z
2096080,Agent in Depth,35180,1,true,2026-01-06T17:20:07.064Z,2026-03-05T21:51:02.545Z,2026-03-30T00:00:23.106Z
877810,Anodyne 2: Return to Dust,68300,0,false,2026-02-26T22:38:51.683Z,2026-03-05T21:51:02.545Z,2026-03-16T01:00:26.253Z
468100,AquaMoto + SnowMoto Racing Utopia,44780,1,true,2026-01-31T13:00:17.499Z,2026-03-05T21:51:02.545Z,2026-03-30T00:00:23.106Z
